"";"local";"Tx de Cobertura Bruta - Creche";"Tx de Cobertura Efetiva - Creche";"Tx de Cobertura - Pré-escola";"Tx de Cobertura efetiva  - Pré-escola";"Creches e Pre-escolas / 1.000 crianças de 0 a 6";"Creches e Pré-escolas públicas (% do total)";"Nº de alunos por turma";"Ano"
"386";"Guarapari - ES";"0.380967287525434";"0.371263108467679";"1.01831964624131";"0.911560328490209";"4.11669948093789";"0.782608695652174";"16.6952662721894";"2016"
"387";"Ibatiba - ES";"0.132271468144044";"0.129501385041551";"1.07210031347962";"0.95141065830721";"5.82362728785358";"0.928571428571429";"19.25";"2016"
"388";"Ibiraçu - ES";"0.488656195462478";"0.448516579406632";"1.0364238410596";"0.97682119205298";"8.7463556851312";"0.888888888888889";"11.4038461538462";"2016"
"389";"Ibitirama - ES";"0.284883720930233";"0.273255813953488";"0.827242524916944";"0.740863787375415";"9.43396226415094";"1";"7.33333333333333";"2016"
"390";"Iconha - ES";"0.515981735159817";"0.484018264840183";"1.03731343283582";"0.951492537313433";"8.46660395108184";"1";"12.8541666666667";"2016"
"391";"Irupi - ES";"0.330472103004292";"0.309012875536481";"0.844632768361582";"0.757062146892655";"6.71140939597315";"1";"18.9285714285714";"2016"
"392";"Itaguaçu - ES";"0.320785597381342";"0.30278232405892";"1.09420289855072";"0.97463768115942";"11.0330992978937";"1";"10.8260869565217";"2016"
"393";"Itapemirim - ES";"0.577181208053691";"0.538461538461538";"1.196875";"1.090625";"9.9677513925535";"1";"16.7925925925926";"2016"
"394";"Itarana - ES";"0.587443946188341";"0.547085201793722";"1.12105263157895";"0.989473684210526";"19.6078431372549";"1";"18.1052631578947";"2016"
"395";"Iúna - ES";"0.207650273224044";"0.19344262295082";"0.952973720608575";"0.874135546334716";"6.70430486944248";"0.894736842105263";"13.275";"2016"
"396";"Jaguaré - ES";"0.387875536480687";"0.35568669527897";"1.07071960297767";"0.968982630272953";"5.09878903760357";"0.9375";"19.1282051282051";"2016"
"397";"Jerônimo Monteiro - ES";"0.303262955854127";"0.268714011516315";"0.99250936329588";"0.910112359550562";"6.58616904500549";"1";"14.5862068965517";"2016"
"398";"João Neiva - ES";"0.537484116899619";"0.499364675984752";"0.875311720698254";"0.800498753117207";"7.13775874375446";"0.9";"12.9";"2016"
"399";"Laranja da Terra - ES";"0.102272727272727";"0.0931818181818182";"1.11111111111111";"0.962962962962963";"14.745308310992";"1";"15.8333333333333";"2016"
"400";"Linhares - ES";"0.43541040798527";"0.401880027134412";"0.987667446310865";"0.899000637890708";"2.97960119184048";"0.865384615384615";"14.0850393700787";"2016"
"401";"Mantenópolis - ES";"0.347477064220183";"0.330275229357798";"1.04395604395604";"0.964285714285714";"6.44237652111668";"1";"13.1346153846154";"2016"
"402";"Marataízes - ES";"0.343155031731641";"0.318223028105168";"1.04045643153527";"0.940871369294606";"6.48298217179903";"0.916666666666667";"14.4262295081967";"2016"
"403";"Marechal Floriano - ES";"0.32995951417004";"0.398785425101215";"1.38440860215054";"1.08602150537634";"8.95140664961637";"0.928571428571429";"15.4081632653061";"2016"
"404";"Marilândia - ES";"0.180478821362799";"0.252302025782689";"1.36160714285714";"1.05803571428571";"10.1580135440181";"1";"13.8076923076923";"2016"
"405";"Mimoso do Sul - ES";"0.259628154050465";"0.251660026560425";"0.957597173144876";"0.879858657243816";"6.7710537452391";"1";"13.5217391304348";"2016"
"406";"Montanha - ES";"0.510204081632653";"0.470315398886827";"0.952813067150635";"0.858439201451906";"4.82573726541555";"0.888888888888889";"16.5384615384615";"2016"
"407";"Mucurici - ES";"0.359183673469388";"0.326530612244898";"0.9453125";"0.828125";"11.1358574610245";"1";"13.9333333333333";"2016"
"408";"Muniz Freire - ES";"0.269700332963374";"0.283018867924528";"1.04288939051919";"0.866817155756208";"10.2171136653895";"1";"14.7234042553191";"2016"
"409";"Muqui - ES";"0.274755927475593";"0.245467224546722";"1.04180064308682";"0.935691318327974";"11.063829787234";"1";"17.8888888888889";"2016"
"410";"Nova Venécia - ES";"0.293057153816647";"0.261219792865363";"0.979591836734694";"0.883265306122449";"5.10884051532652";"0.91304347826087";"15.1951219512195";"2016"
"411";"Pancas - ES";"0.250229990800368";"0.218951241950322";"0.824295010845987";"0.737527114967462";"3.93258426966292";"0.857142857142857";"15.5238095238095";"2016"
"412";"Pedro Canário - ES";"0.185450208706023";"0.207513416815742";"0.910863509749304";"0.763231197771588";"3.23043790380474";"0.666666666666667";"16.3559322033898";"2016"
"413";"Pinheiros - ES";"0.166155732679338";"0.202942979767014";"1.05677419354839";"0.898064516129032";"4.32744320230797";"0.916666666666667";"18.0681818181818";"2016"
"414";"Piúma - ES";"0.326815642458101";"0.370577281191806";"1.16880733944954";"0.970642201834862";"6.83850604944766";"0.923076923076923";"14.7164179104478";"2016"
"415";"Ponto Belo - ES";"0.327790973871734";"0.299287410926366";"1.08379888268156";"1.06145251396648";"5.85651537335286";"1";"15.0909090909091";"2016"
"416";"Presidente Kennedy - ES";"0.627062706270627";"0.582508250825083";"1.07516339869281";"0.993464052287582";"15.8878504672897";"1";"14.0816326530612";"2016"
"417";"Rio Bananal - ES";"0.263467189030362";"0.274240940254652";"1.17634408602151";"1.02150537634409";"8.66551126516464";"1";"13.4745762711864";"2016"
"418";"Rio Novo do Sul - ES";"0.454361054766734";"0.421906693711968";"1.01083032490975";"0.924187725631769";"10.0783874580067";"0.888888888888889";"12";"2016"
"419";"Santa Leopoldina - ES";"0.261092150170648";"0.261092150170648";"0.992125984251969";"0.881889763779528";"14.8305084745763";"1";"13.9655172413793";"2016"
"420";"Santa Maria de Jetibá - ES";"0.270628683693517";"0.253438113948919";"0.979807692307692";"0.897115384615385";"8.13236118900729";"1";"17.2527472527473";"2016"
"421";"Santa Teresa - ES";"0.313883299798793";"0.28672032193159";"1.06666666666667";"0.986666666666667";"9.6921322690992";"1";"12.6231884057971";"2016"
"422";"São Domingos do Norte - ES";"0.265124555160142";"0.217081850533808";"1.05729166666667";"0.963541666666667";"12.0048019207683";"1";"16.7619047619048";"2016"
"423";"São Gabriel da Palha - ES";"0.278323848939472";"0.257113295395758";"0.901373283395755";"0.805243445692884";"3.46238589864652";"0.909090909090909";"17.5";"2016"
"424";"São José do Calçado - ES";"0.261180679785331";"0.31484794275492";"0.941780821917808";"0.729452054794521";"8.04828973843058";"0.875";"12.7575757575758";"2016"
"425";"São Mateus - ES";"0.271983020012129";"0.235748938750758";"0.999709471237653";"0.904416037187682";"7.4048855221721";"0.896551724137931";"13.9538043478261";"2016"
"426";"São Roque do Canaã - ES";"0.256239600665557";"0.236272878535774";"1.11587982832618";"1.01287553648069";"7.39957716701903";"1";"12.9375";"2016"
"427";"Serra - ES";"0.217926128948055";"0.190322370138345";"0.933166812934584";"0.84574360359144";"1.72831620672165";"0.739130434782609";"17.285472972973";"2016"
"428";"Sooretama - ES";"0.351274787535411";"0.321057601510859";"0.977541371158392";"0.879432624113475";"3.21543408360129";"1";"17.8522727272727";"2016"
"429";"Vargem Alta - ES";"0.235099337748344";"0.218543046357616";"1.10373443983402";"0.989626556016598";"7.7120822622108";"0.933333333333333";"18.9767441860465";"2016"
"430";"Venda Nova do Imigrante - ES";"0.645129224652087";"0.596421471172962";"1.05513307984791";"0.963878326996198";"6.71140939597315";"0.833333333333333";"12.9462365591398";"2016"
"431";"Viana - ES";"0.411915289737026";"0.370723760763323";"0.981262327416174";"0.878698224852071";"2.96936158725874";"0.909090909090909";"20.8888888888889";"2016"
"432";"Vila Pavão - ES";"0.165591397849462";"0.148387096774194";"1.02293577981651";"0.940366972477064";"8.7173100871731";"1";"15";"2016"
"433";"Vila Valério - ES";"0.447236180904523";"0.413735343383585";"1.26774193548387";"1.14838709677419";"6.5359477124183";"1";"16.9230769230769";"2016"
"434";"Vila Velha - ES";"0.19951296620669";"0.191053958217627";"0.907274506605774";"0.813978143859077";"2.09264719870636";"0.420454545454545";"19.6699875466999";"2016"
"435";"Vitória - ES";"0.679979720594863";"0.655193780982425";"0.984569271758437";"0.896980461811723";"2.96471038286206";"0.526881720430108";"16.6664";"2016"
"436";"Espírito Santo";"1.55503089143866";"1.47413945278023";"0.969709420656837";"0.870553161400055";"4.47964314066457";"0.847498493068113";"15.9784233935838";"2016"
"437";"Afonso Cláudio - ES";"0.309356408869659";"0.294753921038399";"0.891727493917275";"0.801703163017032";"6.56383327863472";"1";"11.1538461538462";"2017"
"438";"Águia Branca - ES";"0.282732447817837";"0.320683111954459";"1.21359223300971";"1.0873786407767";"8.14901047729919";"1";"10.9714285714286";"2017"
"439";"Água Doce do Norte - ES";"0.131386861313869";"0.121167883211679";"0.996845425867508";"0.883280757097792";"6.93842150910668";"1";"16.9166666666667";"2017"
"440";"Alegre - ES";"0.577826725403818";"0.519089574155653";"0.829619921363041";"0.73132372214941";"10.6466876971609";"0.888888888888889";"14.0816326530612";"2017"
"441";"Alfredo Chaves - ES";"0.303980699638118";"0.284680337756333";"1.2129963898917";"1.13357400722022";"13.0293159609121";"1";"11.2978723404255";"2017"
"442";"Alto Rio Novo - ES";"0.359897172236504";"0.341902313624679";"1.30167597765363";"1.14525139664804";"13.4328358208955";"1";"13.8148148148148";"2017"
"443";"Anchieta - ES";"0.814787701317716";"0.761346998535871";"0.994968553459119";"0.905660377358491";"13.0168453292496";"0.882352941176471";"10.875";"2017"
"444";"Apiacá - ES";"0.240875912408759";"0.257907542579075";"1.19424460431655";"1.13669064748201";"10.8191653786708";"1";"13.25";"2017"
"445";"Aracruz - ES";"0.290820753079993";"0.389901093180635";"1.27282491944146";"0.989616899391335";"3.67500993245928";"0.810810810810811";"15.3584905660377";"2017"
"446";"Atílio Vivacqua - ES";"0.642259414225941";"0.619246861924686";"1.16040955631399";"1.04095563139932";"10.7181136120043";"1";"12.2244897959184";"2017"
"447";"Baixo Guandu - ES";"0.439774153074028";"0.414680050188206";"1.01470588235294";"0.897058823529412";"12.0746432491767";"0.909090909090909";"8.98726114649681";"2017"
"448";"Barra de São Francisco - ES";"0.243761996161228";"0.226871401151631";"0.876811594202899";"0.801932367149758";"6.46311566748384";"0.931034482758621";"18.5376344086022";"2017"
"449";"Boa Esperança - ES";"0.372062663185379";"0.352480417754569";"1.0814606741573";"0.960674157303371";"6.0790273556231";"1";"15.9512195121951";"2017"
"450";"Bom Jesus do Norte - ES";"0.55";"0.563636363636364";"1.18264840182648";"1.01369863013699";"7.8125";"0.833333333333333";"16.6666666666667";"2017"
"451";"Brejetuba - ES";"0.263085399449036";"0.209366391184573";"1.00769230769231";"0.946153846153846";"8.54700854700855";"1";"13.3548387096774";"2017"
"452";"Cachoeiro de Itapemirim - ES";"0.507719996211045";"0.477692526285877";"0.884927964536387";"0.790543036571851";"3.55343410236012";"0.895522388059702";"17.4680483592401";"2017"
"453";"Cariacica - ES";"0.138710719394583";"0.118268653961515";"0.883073589465789";"0.795816318026502";"2.17875835816784";"0.563218390804598";"17.0175438596491";"2017"
"454";"Castelo - ES";"0.457359009628611";"0.433975240715268";"0.952819332566168";"0.86536248561565";"7.529580494801";"0.904761904761905";"16.2282608695652";"2017"
"455";"Colatina - ES";"0.552884615384615";"0.508461538461538";"0.993252840909091";"0.899147727272727";"8.18639798488665";"0.897435897435897";"15.3066298342541";"2017"
"456";"Conceição da Barra - ES";"0.381792183031459";"0.34699714013346";"1.05131414267835";"0.947434292866083";"4.54821103699212";"1";"18.8620689655172";"2017"
"457";"Conceição do Castelo - ES";"0.481546572934974";"0.456942003514938";"1.06134969325153";"0.966257668711656";"9.32835820895522";"1";"12.156862745098";"2017"
"458";"Divino de São Lourenço - ES";"0.0669642857142857";"0.0535714285714286";"0.981651376146789";"0.908256880733945";"5.1413881748072";"1";"17.4285714285714";"2017"
"459";"Domingos Martins - ES";"0.395300621976503";"0.38217000691085";"0.987442922374429";"0.896118721461187";"12.5448028673835";"0.971428571428571";"14.37";"2017"
"460";"Dores do Rio Preto - ES";"0.134110787172012";"0.116618075801749";"1.19480519480519";"1.07792207792208";"8.9126559714795";"1";"17.4615384615385";"2017"
"461";"Ecoporanga - ES";"0.558415841584158";"0.533663366336634";"0.982456140350877";"0.863157894736842";"9.48866631523458";"1";"19.5961538461538";"2017"
"462";"Fundão - ES";"0.292660550458716";"0.261467889908257";"1.03413654618474";"0.939759036144578";"3.28407224958949";"1";"16.68";"2017"
"463";"Governador Lindenberg - ES";"0.326949384404925";"0.305061559507524";"1.1353711790393";"1.04366812227074";"7.47663551401869";"1";"8.04838709677419";"2017"
"464";"Guaçuí - ES";"0.416264645072364";"0.390764989662302";"0.866369710467706";"0.789532293986637";"5.72041473006793";"0.875";"13.959595959596";"2017"
"465";"Guarapari - ES";"0.394375199744327";"0.375519335250879";"1.02723242558581";"0.921469284357188";"4.20920651979223";"0.787234042553192";"16.5610465116279";"2017"
"466";"Ibatiba - ES";"0.162464985994398";"0.165966386554622";"1.07389937106918";"0.94811320754717";"5.82847626977519";"0.928571428571429";"18";"2017"
"467";"Ibiraçu - ES";"0.558303886925795";"0.512367491166078";"1.00322580645161";"0.938709677419355";"8.67888138862102";"0.888888888888889";"11.1964285714286";"2017"
"468";"Ibitirama - ES";"0.474509803921569";"0.441176470588235";"0.907473309608541";"0.790035587188612";"9.63597430406852";"1";"11.2093023255814";"2017"
"469";"Iconha - ES";"0.5";"0.46177370030581";"1.02491103202847";"0.932384341637011";"8.36431226765799";"1";"13.9772727272727";"2017"
"470";"Irupi - ES";"0.327407407407407";"0.308148148148148";"1.00313479623824";"0.921630094043887";"9.50734658599827";"1";"16.3939393939394";"2017"
"471";"Itaguaçu - ES";"0.403508771929825";"0.382456140350877";"1.1984126984127";"1.09920634920635";"11.3052415210689";"1";"11.3191489361702";"2017"
"472";"Itapemirim - ES";"0.616684266103485";"0.57286166842661";"1.15826612903226";"1.0625";"10.455997676445";"1";"16.3169014084507";"2017"
"473";"Itarana - ES";"0.627272727272727";"0.586363636363636";"1.12953367875648";"1.03108808290155";"17.5438596491228";"1";"16.1818181818182";"2017"
"474";"Iúna - ES";"0.197701149425287";"0.198275862068966";"1.16360856269113";"1.03516819571865";"7.59493670886076";"0.904761904761905";"13.641975308642";"2017"
"475";"Jaguaré - ES";"0.406267179769104";"0.373831775700935";"0.959908361970218";"0.868270332187858";"5.61622464898596";"0.944444444444444";"19.2368421052632";"2017"
"476";"Jerônimo Monteiro - ES";"0.317307692307692";"0.278846153846154";"1.05284552845528";"0.939024390243902";"5.61797752808989";"1";"15.7037037037037";"2017"
"477";"João Neiva - ES";"0.482412060301508";"0.447236180904523";"0.918269230769231";"0.822115384615385";"7.06214689265537";"0.9";"13.6785714285714";"2017"
"478";"Laranja da Terra - ES";"0.174712643678161";"0.15632183908046";"1.28795811518325";"1.15706806282723";"16.6435506241331";"1";"16.9473684210526";"2017"
"479";"Linhares - ES";"0.453448105273573";"0.414860987434451";"0.97416509136736";"0.880697332493174";"3.02684180468304";"0.867924528301887";"14.1627906976744";"2017"
"480";"Mantenópolis - ES";"0.353216374269006";"0.321637426900585";"0.997084548104956";"0.921282798833819";"7.99418604651163";"1";"13.7826086956522";"2017"
"481";"Marataízes - ES";"0.365130077590141";"0.338201734367869";"1.03045186640472";"0.945972495088409";"6.38977635782748";"0.916666666666667";"14.792";"2017"
"482";"Marechal Floriano - ES";"0.46984126984127";"0.42962962962963";"1.17741935483871";"1.06182795698925";"8.95140664961637";"0.928571428571429";"15.4736842105263";"2017"
"483";"Marilândia - ES";"0.286751361161524";"0.266787658802178";"1.11344537815126";"1.03361344537815";"10";"1";"14.1";"2017"
"484";"Mimoso do Sul - ES";"0.255177020708083";"0.243820975283901";"0.873310810810811";"0.788851351351351";"6.27877773126831";"1";"14.5";"2017"
"485";"Montanha - ES";"0.493756003842459";"0.461095100864553";"1.01754385964912";"0.929824561403509";"4.92610837438424";"0.888888888888889";"12.4819277108434";"2017"
"486";"Mucurici - ES";"0.432314410480349";"0.40174672489083";"0.816901408450704";"0.767605633802817";"10.7991360691145";"1";"14.3333333333333";"2017"
"487";"Muniz Freire - ES";"0.351197263397948";"0.323831242873432";"0.940552016985138";"0.861995753715499";"7.52823086574655";"1";"15.3265306122449";"2017"
"488";"Muqui - ES";"0.331838565022422";"0.292974588938714";"1.01315789473684";"0.927631578947368";"10.2739726027397";"1";"16.6129032258065";"2017"
"489";"Nova Venécia - ES";"0.300613496932515";"0.271855828220859";"0.902157164869029";"0.828967642526965";"5.46448087431694";"0.92";"15.801724137931";"2017"
"490";"Pancas - ES";"0.294545454545455";"0.264545454545455";"0.852248394004283";"0.779443254817987";"3.91937290033595";"0.857142857142857";"14.734693877551";"2017"
"491";"Pedro Canário - ES";"0.253704801422644";"0.217545939537641";"0.776243093922652";"0.730662983425414";"3.22349570200573";"0.666666666666667";"16.1803278688525";"2017"
"492";"Pinheiros - ES";"0.196090409285278";"0.193646915088577";"1.03328710124827";"0.941747572815534";"4.41338727473336";"0.916666666666667";"17.9387755102041";"2017"
"493";"Piúma - ES";"0.411821705426357";"0.424418604651163";"1.15248226950355";"0.971631205673759";"6.25";"0.916666666666667";"15.5797101449275";"2017"
"494";"Ponto Belo - ES";"0.405727923627685";"0.381861575178998";"1.26490066225166";"1.20529801324503";"6.10687022900763";"1";"14.8695652173913";"2017"
"495";"Presidente Kennedy - ES";"0.655948553054662";"0.604501607717042";"1.0521472392638";"0.95398773006135";"16.5137614678899";"1";"18";"2017"
"496";"Rio Bananal - ES";"0.318359375";"0.3203125";"1.07627118644068";"0.934322033898305";"8.63060989643268";"1";"16.5";"2017"
"497";"Rio Novo do Sul - ES";"0.510729613733906";"0.478540772532189";"1.04779411764706";"0.900735294117647";"9.00900900900901";"1";"12.7560975609756";"2017"
"498";"Santa Leopoldina - ES";"0.287234042553192";"0.281914893617021";"1.22727272727273";"1.14545454545455";"14.2857142857143";"1";"14.8965517241379";"2017"
"499";"Santa Maria de Jetibá - ES";"0.241309823677582";"0.221662468513854";"0.968968968968969";"0.876876876876877";"8.22695035460993";"1";"16.0777777777778";"2017"
"500";"Santa Teresa - ES";"0.36325237592397";"0.335797254487856";"0.996039603960396";"0.895049504950495";"9.80392156862745";"1";"12.3676470588235";"2017"
"501";"São Domingos do Norte - ES";"0.208711433756806";"0.165154264972777";"0.959537572254335";"0.872832369942196";"12.2850122850123";"1";"14.05";"2017"
"502";"São Gabriel da Palha - ES";"0.264219234746639";"0.2435367114788";"0.826086956521739";"0.749706227967098";"4.64828013634955";"0.933333333333333";"19.2698412698413";"2017"
"503";"São José do Calçado - ES";"0.231751824817518";"0.341240875912409";"1.1048951048951";"0.818181818181818";"8.09716599190283";"0.875";"11.972972972973";"2017"
"504";"São Mateus - ES";"0.305003849114704";"0.268514241724403";"0.981976744186047";"0.890406976744186";"7.49127436792373";"0.897727272727273";"13.7049608355091";"2017"
"505";"São Roque do Canaã - ES";"0.236628849270664";"0.20259319286872";"1.04484304932735";"0.95067264573991";"7.47863247863248";"1";"11.4848484848485";"2017"
"506";"Serra - ES";"0.21770754124376";"0.188150890997454";"0.902978220939386";"0.822421936499606";"1.71443479557229";"0.760869565217391";"16.8680497925311";"2017"
"507";"Sooretama - ES";"0.365991521431936";"0.336787564766839";"0.962585034013605";"0.866213151927438";"2.89268151576511";"1";"17.8681318681319";"2017"
"508";"Vargem Alta - ES";"0.256239600665557";"0.236272878535774";"1.05773195876289";"0.923711340206186";"8.2135523613963";"0.9375";"16.7551020408163";"2017"
"509";"Venda Nova do Imigrante - ES";"0.73010752688172";"0.68494623655914";"1.01701323251418";"0.935727788279773";"6.7001675041876";"0.833333333333333";"13.5222222222222";"2017"
"510";"Viana - ES";"0.445800093852651";"0.394885030502112";"0.977140077821012";"0.871108949416342";"2.6892564205997";"0.9";"21.478021978022";"2017"
"511";"Vila Pavão - ES";"0.131634819532909";"0.114649681528662";"0.893333333333333";"0.822222222222222";"9.87654320987654";"1";"13.8421052631579";"2017"
"512";"Vila Valério - ES";"0.463934426229508";"0.434426229508197";"1.07073954983923";"0.942122186495177";"6.52985074626866";"1";"15.4";"2017"
"513";"Vila Velha - ES";"0.208098411071246";"0.192977960020502";"0.876216302440581";"0.784893922475674";"2.05537705537706";"0.425287356321839";"19.6262376237624";"2017"
"514";"Vitória - ES";"0.678747940691928";"0.654774754303244";"0.953798654757967";"0.868563237402139";"2.95895641107222";"0.526881720430108";"16.5169902912621";"2017"
"515";"Espírito Santo";"1.65540028911682";"1.54897776554003";"0.953981664569477";"0.857252334503344";"4.46166522162925";"0.852142426071213";"15.928076418805";"2017"
